,timestep,sentence,words,num_words,mean_word_length,num_syllables
9710,130816,and the dissimilarity of its protective functions to most activities of the Department of the Treasury,"['and', 'the', 'dissimilarity', 'of', 'its', 'protective', 'functions', 'to', 'most', 'activities', 'of', 'the', 'department', 'of', 'the', 'treasury']",16,5,31
9711,118016,have made it difficult for the Treasury to maintain close and continuing supervision.,"['have', 'made', 'it', 'difficult', 'for', 'the', 'treasury', 'to', 'maintain', 'close', 'and', 'continuing', 'supervision.']",13,5,22
9712,177408,The Commission believes that the recommended Cabinet-level committee will help to correct many of the major deficiencies of supervision,"['the', 'commission', 'believes', 'that', 'the', 'recommended', 'cabinet-level', 'committee', 'will', 'help', 'to', 'correct', 'many', 'of', 'the', 'major', 'deficiencies', 'of', 'supervision']",19,6,37
9713,206848,disclosed by the Commission's investigation. Other measures should be taken as well to improve the overall operation of the Secret Service.,"['disclosed', 'by', 'the', ""commission's"", 'investigation.', 'other', 'measures', 'should', 'be', 'taken', 'as', 'well', 'to', 'improve', 'the', 'overall', 'operation', 'of', 'the', 'secret', 'service.']",21,5,36
9714,148480,Daily supervision of the operations of the Secret Service within the Department of the Treasury should be improved.,"['daily', 'supervision', 'of', 'the', 'operations', 'of', 'the', 'secret', 'service', 'within', 'the', 'department', 'of', 'the', 'treasury', 'should', 'be', 'improved.']",18,5,33
9715,87808,The Chief of the Service now reports to the Secretary of the Treasury,"['the', 'chief', 'of', 'the', 'service', 'now', 'reports', 'to', 'the', 'secretary', 'of', 'the', 'treasury']",13,4,20
9716,152576,through an Assistant Secretary whose duties also include the direct supervision of the Bureau of the Mint,"['through', 'an', 'assistant', 'secretary', 'whose', 'duties', 'also', 'include', 'the', 'direct', 'supervision', 'of', 'the', 'bureau', 'of', 'the', 'mint']",17,5,30
9717,204288,"and the Department's Employment Policy Program, and who also represents the Secretary of the Treasury on various committees and groups.","['and', 'the', ""department's"", 'employment', 'policy', 'program,', 'and', 'who', 'also', 'represents', 'the', 'secretary', 'of', 'the', 'treasury', 'on', 'various', 'committees', 'and', 'groups.']",20,5,40
9718,121600,The incumbent has no technical qualifications in the area of Presidential protection.,"['the', 'incumbent', 'has', 'no', 'technical', 'qualifications', 'in', 'the', 'area', 'of', 'presidential', 'protection.']",12,6,26
9719,198912,The Commission recommends that the Secretary of the Treasury appoint a special assistant with the responsibility of supervising the Service.,"['the', 'commission', 'recommends', 'that', 'the', 'secretary', 'of', 'the', 'treasury', 'appoint', 'a', 'special', 'assistant', 'with', 'the', 'responsibility', 'of', 'supervising', 'the', 'service.']",20,6,42
9720,215040,"This special assistant should be required to have sufficient stature and experience in law enforcement, intelligence, or allied fields","['this', 'special', 'assistant', 'should', 'be', 'required', 'to', 'have', 'sufficient', 'stature', 'and', 'experience', 'in', 'law', 'enforcement,', 'intelligence,', 'or', 'allied', 'fields']",19,6,33
9721,76544,to be able to provide effective continuing supervision,"['to', 'be', 'able', 'to', 'provide', 'effective', 'continuing', 'supervision']",8,5,18
9722,160256,and to keep the Secretary fully informed regarding all significant developments relating to Presidential protection.,"['and', 'to', 'keep', 'the', 'secretary', 'fully', 'informed', 'regarding', 'all', 'significant', 'developments', 'relating', 'to', 'presidential', 'protection.']",15,6,34
9723,81664,This report has already pointed out several respects,"['this', 'report', 'has', 'already', 'pointed', 'out', 'several', 'respects']",8,5,14
9724,140544,in which the Commission believes that the Secret Service has operated with insufficient planning or control.,"['in', 'which', 'the', 'commission', 'believes', 'that', 'the', 'secret', 'service', 'has', 'operated', 'with', 'insufficient', 'planning', 'or', 'control.']",16,5,29
9725,190720,Actions by the Service since the assassination indicate its awareness of the necessity for substantial improvement in its administration.,"['actions', 'by', 'the', 'service', 'since', 'the', 'assassination', 'indicate', 'its', 'awareness', 'of', 'the', 'necessity', 'for', 'substantial', 'improvement', 'in', 'its', 'administration.']",19,6,37
9726,158208,A formal and thorough description of the responsibilities of the advance agent is now in preparation by the Service.,"['a', 'formal', 'and', 'thorough', 'description', 'of', 'the', 'responsibilities', 'of', 'the', 'advance', 'agent', 'is', 'now', 'in', 'preparation', 'by', 'the', 'service.']",19,5,34
9727,34304,Work is going forward,"['work', 'is', 'going', 'forward']",4,4,6
9728,185344,toward the preparation of formal understandings of the respective roles of the Secret Service and other agencies with which it collaborates,"['toward', 'the', 'preparation', 'of', 'formal', 'understandings', 'of', 'the', 'respective', 'roles', 'of', 'the', 'secret', 'service', 'and', 'other', 'agencies', 'with', 'which', 'it', 'collaborates']",21,5,37
9729,67584,or from which it derives assistance and support.,"['or', 'from', 'which', 'it', 'derives', 'assistance', 'and', 'support.']",8,5,12
9730,140288,The Commission urges that the Service continue this effort to overhaul and define its procedures.,"['the', 'commission', 'urges', 'that', 'the', 'service', 'continue', 'this', 'effort', 'to', 'overhaul', 'and', 'define', 'its', 'procedures.']",15,5,26
9731,102656,"While manuals and memoranda are no guarantee of effective operations,","['while', 'manuals', 'and', 'memoranda', 'are', 'no', 'guarantee', 'of', 'effective', 'operations,']",10,6,20
9732,169216,no sizable organization can achieve efficiency without the careful analysis and demarcation of responsibility,"['no', 'sizable', 'organization', 'can', 'achieve', 'efficiency', 'without', 'the', 'careful', 'analysis', 'and', 'demarcation', 'of', 'responsibility']",14,6,37
9733,105984,that is reflected in definite and comprehensive operating procedures.,"['that', 'is', 'reflected', 'in', 'definite', 'and', 'comprehensive', 'operating', 'procedures.']",9,6,20
9734,44032,The Commission also recommends,"['the', 'commission', 'also', 'recommends']",4,6,9
9735,218880,"that the Secret Service consciously set about the task of inculcating and maintaining the highest standard of excellence and esprit, for all of its personnel.","['that', 'the', 'secret', 'service', 'consciously', 'set', 'about', 'the', 'task', 'of', 'inculcating', 'and', 'maintaining', 'the', 'highest', 'standard', 'of', 'excellence', 'and', 'esprit,', 'for', 'all', 'of', 'its', 'personnel.']",25,5,39
9736,192256,This involves tight and unswerving discipline as well as the promotion of an outstanding degree of dedication and loyalty to duty.,"['this', 'involves', 'tight', 'and', 'unswerving', 'discipline', 'as', 'well', 'as', 'the', 'promotion', 'of', 'an', 'outstanding', 'degree', 'of', 'dedication', 'and', 'loyalty', 'to', 'duty.']",21,5,37
9737,123648,The Commission emphasizes that it finds no causal connection between the assassination,"['the', 'commission', 'emphasizes', 'that', 'it', 'finds', 'no', 'causal', 'connection', 'between', 'the', 'assassination']",12,6,25
9738,120064,and the breach of regulations which occurred on the night of November twenty-one at Fort Worth.,"['and', 'the', 'breach', 'of', 'regulations', 'which', 'occurred', 'on', 'the', 'night', 'of', 'november', 'twenty-one', 'at', 'fort', 'worth.']",16,5,24
9739,110080,"Nevertheless, such a breach, in which so many agents participated,","['nevertheless,', 'such', 'a', 'breach,', 'in', 'which', 'so', 'many', 'agents', 'participated,']",10,5,15
9740,147200,is not consistent with the standards which the responsibilities of the Secret Service require it to meet.,"['is', 'not', 'consistent', 'with', 'the', 'standards', 'which', 'the', 'responsibilities', 'of', 'the', 'secret', 'service', 'require', 'it', 'to', 'meet.']",17,5,30
9741,35584,Preventive Intelligence,"['preventive', 'intelligence']",2,11,7
9742,111104,"In attempting to identify those individuals who might prove a danger to the President,","['in', 'attempting', 'to', 'identify', 'those', 'individuals', 'who', 'might', 'prove', 'a', 'danger', 'to', 'the', 'president,']",14,5,25
9743,141056,the Secret Service has largely been the passive recipient of threatening communications to the President,"['the', 'secret', 'service', 'has', 'largely', 'been', 'the', 'passive', 'recipient', 'of', 'threatening', 'communications', 'to', 'the', 'president']",15,6,30
9744,165888,and reports from other agencies which independently evaluate their information for potential sources of danger.,"['and', 'reports', 'from', 'other', 'agencies', 'which', 'independently', 'evaluate', 'their', 'information', 'for', 'potential', 'sources', 'of', 'danger.']",15,6,33
9745,112896,"This was the consequence of the Service's lack of an adequate investigative staff,","['this', 'was', 'the', 'consequence', 'of', 'the', ""service's"", 'lack', 'of', 'an', 'adequate', 'investigative', 'staff,']",13,5,24
9746,200960,"its inability to process large amounts of data, and its failure to provide specific descriptions of the kind of information it sought.","['its', 'inability', 'to', 'process', 'large', 'amounts', 'of', 'data,', 'and', 'its', 'failure', 'to', 'provide', 'specific', 'descriptions', 'of', 'the', 'kind', 'of', 'information', 'it', 'sought.']",22,5,39
9747,204800,The Secret Service has embarked upon a complete overhaul of its research activities. The staff of the Protective Research Section (PRS),"['the', 'secret', 'service', 'has', 'embarked', 'upon', 'a', 'complete', 'overhaul', 'of', 'its', 'research', 'activities.', 'the', 'staff', 'of', 'the', 'protective', 'research', 'section', '(prs)']",21,5,35
9748,215808,"has been augmented, and a Secret Service inspector has been put in charge of this operation. With the assistance of the President's Office of Science and Technology,","['has', 'been', 'augmented,', 'and', 'a', 'secret', 'service', 'inspector', 'has', 'been', 'put', 'in', 'charge', 'of', 'this', 'operation.', 'with', 'the', 'assistance', 'of', 'the', ""president's"", 'office', 'of', 'science', 'and', 'technology,']",27,5,40
9749,99328,"and of the Advanced Research Projects Agency of the Department of Defense,","['and', 'of', 'the', 'advanced', 'research', 'projects', 'agency', 'of', 'the', 'department', 'of', 'defense,']",12,5,20
9750,123392,"it has obtained the services of outside consultants, such as the Rand Corporation,","['it', 'has', 'obtained', 'the', 'services', 'of', 'outside', 'consultants,', 'such', 'as', 'the', 'rand', 'corporation,']",13,5,19
9751,153856,"International Business Machines Corporation, and a panel of psychiatric and psychological experts.","['international', 'business', 'machines', 'corporation,', 'and', 'a', 'panel', 'of', 'psychiatric', 'and', 'psychological', 'experts.']",12,7,28
9752,117760,It has received assistance also from data processing experts at the CIA,"['it', 'has', 'received', 'assistance', 'also', 'from', 'data', 'processing', 'experts', 'at', 'the', 'cia']",12,5,22
9753,106240,and from a specialist in psychiatric prognostication at Walter Reed Hospital.,"['and', 'from', 'a', 'specialist', 'in', 'psychiatric', 'prognostication', 'at', 'walter', 'reed', 'hospital.']",11,6,22
9754,186112,"As a result of these studies, the planning document submitted by the Secretary of the Treasury to the Bureau of the Budget on August thirty-one,","['as', 'a', 'result', 'of', 'these', 'studies,', 'the', 'planning', 'document', 'submitted', 'by', 'the', 'secretary', 'of', 'the', 'treasury', 'to', 'the', 'bureau', 'of', 'the', 'budget', 'on', 'august', 'thirty-one,']",25,4,41
9755,111872,"nineteen sixty-four, makes several significant recommendations in this field.","['nineteen', 'sixty-four,', 'makes', 'several', 'significant', 'recommendations', 'in', 'this', 'field.']",9,7,20
9756,133120,"Based on the Commission's investigation, the following minimum goals for improvements are indicated:","['based', 'on', 'the', ""commission's"", 'investigation,', 'the', 'following', 'minimum', 'goals', 'for', 'improvements', 'are', 'indicated:']",13,6,23
9757,58368,Broader and more selective criteria,"['broader', 'and', 'more', 'selective', 'criteria']",5,6,11
9758,128512,"Since the assassination, both the Secret Service and the FBI have recognized","['since', 'the', 'assassination,', 'both', 'the', 'secret', 'service', 'and', 'the', 'fbi', 'have', 'recognized']",12,5,18
9759,155648,that the PRS files can no longer be limited largely to persons communicating actual threats to the President.,"['that', 'the', 'prs', 'files', 'can', 'no', 'longer', 'be', 'limited', 'largely', 'to', 'persons', 'communicating', 'actual', 'threats', 'to', 'the', 'president.']",18,5,31
9760,173056,"On December twenty-six, nineteen sixty-three, the FBI circulated additional instructions to all its agents,","['on', 'december', 'twenty-six,', 'nineteen', 'sixty-three,', 'the', 'fbi', 'circulated', 'additional', 'instructions', 'to', 'all', 'its', 'agents,']",14,6,29
9761,174848,"specifying criteria for information to be furnished to the Secret Service in addition to that covered by the former standard,","['specifying', 'criteria', 'for', 'information', 'to', 'be', 'furnished', 'to', 'the', 'secret', 'service', 'in', 'addition', 'to', 'that', 'covered', 'by', 'the', 'former', 'standard,']",20,5,37
9762,114432,which was the possibility of an attempt against the person or safety of the President.,"['which', 'was', 'the', 'possibility', 'of', 'an', 'attempt', 'against', 'the', 'person', 'or', 'safety', 'of', 'the', 'president.']",15,4,24
9763,147712,"he new instructions require FBI agents to report immediately information concerning, quote,","['he', 'new', 'instructions', 'require', 'fbi', 'agents', 'to', 'report', 'immediately', 'information', 'concerning,', 'quote,']",12,6,28
9764,211968,"Subversives, ultrarightists, racists and fascists (a) possessing emotional instability or irrational behavior,","['subversives,', 'ultrarightists,', 'racists', 'and', 'fascists', '(a)', 'possessing', 'emotional', 'instability', 'or', 'irrational', 'behavior,']",12,8,30
9765,218624,"(b) who have made threats of bodily harm against officials or employees of Federal, state or local government or officials of a foreign government,","['(b)', 'who', 'have', 'made', 'threats', 'of', 'bodily', 'harm', 'against', 'officials', 'or', 'employees', 'of', 'federal,', 'state', 'or', 'local', 'government', 'or', 'officials', 'of', 'a', 'foreign', 'government,']",24,5,40
9766,140288,(c) who express or have expressed strong or violent anti-U.S. sentiments,"['(c)', 'who', 'express', 'or', 'have', 'expressed', 'strong', 'or', 'violent', 'anti-u.s.', 'sentiments']",11,5,19
9767,207616,"and who have been involved in bombing or bomb-making or whose past conduct indicates tendencies toward violence, and (d)","['and', 'who', 'have', 'been', 'involved', 'in', 'bombing', 'or', 'bomb-making', 'or', 'whose', 'past', 'conduct', 'indicates', 'tendencies', 'toward', 'violence,', 'and', '(d)']",19,5,30
9768,171520,"whose prior acts or statements depict propensity for violence and hatred against organized government, end quote.","['whose', 'prior', 'acts', 'or', 'statements', 'depict', 'propensity', 'for', 'violence', 'and', 'hatred', 'against', 'organized', 'government,', 'end', 'quote.']",16,6,30
9769,205312,"Alan H. Belmont, Assistant to the Director of the FBI, testified that this revision was initiated by the FBI itself.","['alan', 'h.', 'belmont,', 'assistant', 'to', 'the', 'director', 'of', 'the', 'fbi,', 'testified', 'that', 'this', 'revision', 'was', 'initiated', 'by', 'the', 'fbi', 'itself.']",20,4,37
9770,148224,The volume of references to the Secret Service has increased substantially since the new instructions went into effect;,"['the', 'volume', 'of', 'references', 'to', 'the', 'secret', 'service', 'has', 'increased', 'substantially', 'since', 'the', 'new', 'instructions', 'went', 'into', 'effect;']",18,5,32
9771,150272,more than five thousand names were referred to the Secret Service in the first four months of nineteen sixty-four.,"['more', 'than', 'five', 'thousand', 'names', 'were', 'referred', 'to', 'the', 'secret', 'service', 'in', 'the', 'first', 'four', 'months', 'of', 'nineteen', 'sixty-four.']",19,5,25
9772,100864,"According to Chief Rowley, by mid-June nineteen sixty-four,","['according', 'to', 'chief', 'rowley,', 'by', 'mid-june', 'nineteen', 'sixty-four,']",8,6,14
9773,154880,the Secret Service had received from the FBI some nine thousand reports on members of the Communist Party.,"['the', 'secret', 'service', 'had', 'received', 'from', 'the', 'fbi', 'some', 'nine', 'thousand', 'reports', 'on', 'members', 'of', 'the', 'communist', 'party.']",18,4,28
9774,173824,"The FBI now transmits information on all defectors, a category which would, of course, have included Oswald.","['the', 'fbi', 'now', 'transmits', 'information', 'on', 'all', 'defectors,', 'a', 'category', 'which', 'would,', 'of', 'course,', 'have', 'included', 'oswald.']",17,5,31
9775,199424,"Both Director Hoover and Belmont expressed to the Commission the great concern of the FBI, which is shared by the Secret Service,","['both', 'director', 'hoover', 'and', 'belmont', 'expressed', 'to', 'the', 'commission', 'the', 'great', 'concern', 'of', 'the', 'fbi,', 'which', 'is', 'shared', 'by', 'the', 'secret', 'service,']",22,4,33
9776,135936,"that referrals to the Secret Service under the new criteria might, if not properly handled,","['that', 'referrals', 'to', 'the', 'secret', 'service', 'under', 'the', 'new', 'criteria', 'might,', 'if', 'not', 'properly', 'handled,']",15,5,27
9777,108544,result in some degree of interference with the personal liberty of those involved.,"['result', 'in', 'some', 'degree', 'of', 'interference', 'with', 'the', 'personal', 'liberty', 'of', 'those', 'involved.']",13,5,23
9778,153856,They emphasized the necessity that the information now being furnished be handled with judgment and care.,"['they', 'emphasized', 'the', 'necessity', 'that', 'the', 'information', 'now', 'being', 'furnished', 'be', 'handled', 'with', 'judgment', 'and', 'care.']",16,5,29
9779,45056,The Commission shares this concern.,"['the', 'commission', 'shares', 'this', 'concern.']",5,6,8
9780,218624,The problem is aggravated by the necessity that the Service obtain the assistance of local law enforcement officials in evaluating the information which it receives,"['the', 'problem', 'is', 'aggravated', 'by', 'the', 'necessity', 'that', 'the', 'service', 'obtain', 'the', 'assistance', 'of', 'local', 'law', 'enforcement', 'officials', 'in', 'evaluating', 'the', 'information', 'which', 'it', 'receives']",25,5,49
9781,51200,and in taking preventive steps.,"['and', 'in', 'taking', 'preventive', 'steps.']",5,5,9
9782,176128,"In June nineteen sixty-four, the Secret Service sent to a number of Federal law enforcement and intelligence agencies","['in', 'june', 'nineteen', 'sixty-four,', 'the', 'secret', 'service', 'sent', 'to', 'a', 'number', 'of', 'federal', 'law', 'enforcement', 'and', 'intelligence', 'agencies']",18,5,32
9783,111104,guidelines for an experimental program to develop more detailed criteria.,"['guidelines', 'for', 'an', 'experimental', 'program', 'to', 'develop', 'more', 'detailed', 'criteria.']",10,6,20
9784,109568,The suggestions of Federal agencies for revision of these guidelines were solicited.,"['the', 'suggestions', 'of', 'federal', 'agencies', 'for', 'revision', 'of', 'these', 'guidelines', 'were', 'solicited.']",12,6,22
9785,88576,The new tentative criteria are useful in making clear that,"['the', 'new', 'tentative', 'criteria', 'are', 'useful', 'in', 'making', 'clear', 'that']",10,4,17
9786,186880,the interest of the Secret Service goes beyond information on individuals or groups threatening to cause harm or embarrassment to the President.,"['the', 'interest', 'of', 'the', 'secret', 'service', 'goes', 'beyond', 'information', 'on', 'individuals', 'or', 'groups', 'threatening', 'to', 'cause', 'harm', 'or', 'embarrassment', 'to', 'the', 'president.']",22,5,39
9787,161280,Information is requested also concerning individuals or groups who have demonstrated an interest in the President,"['information', 'is', 'requested', 'also', 'concerning', 'individuals', 'or', 'groups', 'who', 'have', 'demonstrated', 'an', 'interest', 'in', 'the', 'president']",16,6,34
9788,197120,"or, quote, other high government officials in the nature of a complaint coupled with an expressed or implied determination to use a means,","['or,', 'quote,', 'other', 'high', 'government', 'officials', 'in', 'the', 'nature', 'of', 'a', 'complaint', 'coupled', 'with', 'an', 'expressed', 'or', 'implied', 'determination', 'to', 'use', 'a', 'means,']",23,5,40
9789,124160,"other than legal or peaceful, to satisfy any grievance, real or imagined.","['other', 'than', 'legal', 'or', 'peaceful,', 'to', 'satisfy', 'any', 'grievance,', 'real', 'or', 'imagined.']",12,5,20
9790,194816,"Under these criteria, whether the case should be referred to the Secret Service depends on the existence of a previous history of mental instability,","['under', 'these', 'criteria,', 'whether', 'the', 'case', 'should', 'be', 'referred', 'to', 'the', 'secret', 'service', 'depends', 'on', 'the', 'existence', 'of', 'a', 'previous', 'history', 'of', 'mental', 'instability,']",24,5,39
9791,202752,"propensity toward violent action, or some similar characteristic, coupled with some evaluation of the capability of the individual or group","['propensity', 'toward', 'violent', 'action,', 'or', 'some', 'similar', 'characteristic,', 'coupled', 'with', 'some', 'evaluation', 'of', 'the', 'capability', 'of', 'the', 'individual', 'or', 'group']",20,6,43
9792,106240,to further the intention to satisfy a grievance by unlawful means.,"['to', 'further', 'the', 'intention', 'to', 'satisfy', 'a', 'grievance', 'by', 'unlawful', 'means.']",11,5,20
9793,85760,"While these tentative criteria are a step in the right direction,","['while', 'these', 'tentative', 'criteria', 'are', 'a', 'step', 'in', 'the', 'right', 'direction,']",11,5,17
9794,161536,they seem unduly restrictive in continuing to require some manifestation of animus against a Government official.,"['they', 'seem', 'unduly', 'restrictive', 'in', 'continuing', 'to', 'require', 'some', 'manifestation', 'of', 'animus', 'against', 'a', 'government', 'official.']",16,6,35
9795,157696,It is questionable whether such criteria would have resulted in the referral of Oswald to the Secret Service.,"['it', 'is', 'questionable', 'whether', 'such', 'criteria', 'would', 'have', 'resulted', 'in', 'the', 'referral', 'of', 'oswald', 'to', 'the', 'secret', 'service.']",18,5,32
9796,47104,"Chief Rowley believed that they would,","['chief', 'rowley', 'believed', 'that', 'they', 'would,']",6,5,9
9797,203520,"because of Oswald's demonstrated hostility toward the Secretary of the Navy in his letter of January thirty, nineteen sixty-two. Quote,","['because', 'of', ""oswald's"", 'demonstrated', 'hostility', 'toward', 'the', 'secretary', 'of', 'the', 'navy', 'in', 'his', 'letter', 'of', 'january', 'thirty,', 'nineteen', 'sixty-two.', 'quote,']",20,5,41
9798,189696,I shall employ all means to right this gross mistake or injustice to a bona fide U.S. citizen and ex-service man.,"['i', 'shall', 'employ', 'all', 'means', 'to', 'right', 'this', 'gross', 'mistake', 'or', 'injustice', 'to', 'a', 'bona', 'fide', 'u.s.', 'citizen', 'and', 'ex-service', 'man.']",21,4,31
9799,76800,The U.S. government has no charges or complaints against me.,"['the', 'u.s.', 'government', 'has', 'no', 'charges', 'or', 'complaints', 'against', 'me.']",10,5,17
9800,158208,I ask you to look into this case and take the necessary steps to repair the damage done to me and my family. End quote.,"['i', 'ask', 'you', 'to', 'look', 'into', 'this', 'case', 'and', 'take', 'the', 'necessary', 'steps', 'to', 'repair', 'the', 'damage', 'done', 'to', 'me', 'and', 'my', 'family.', 'end', 'quote.']",25,3,33
9801,144384,"Even with the advantage of hindsight, this letter does not appear to express or imply Oswald's, quote,","['even', 'with', 'the', 'advantage', 'of', 'hindsight,', 'this', 'letter', 'does', 'not', 'appear', 'to', 'express', 'or', 'imply', ""oswald's,"", 'quote,']",17,5,27
9802,177664,"determination to use a means, other than legal or peaceful, to satisfy his grievance, end quote, within the meaning of the new criteria.","['determination', 'to', 'use', 'a', 'means,', 'other', 'than', 'legal', 'or', 'peaceful,', 'to', 'satisfy', 'his', 'grievance,', 'end', 'quote,', 'within', 'the', 'meaning', 'of', 'the', 'new', 'criteria.']",23,4,38
9803,200192,It is apparent that a good deal of further consideration and experimentation will be required before adequate criteria can be framed.,"['it', 'is', 'apparent', 'that', 'a', 'good', 'deal', 'of', 'further', 'consideration', 'and', 'experimentation', 'will', 'be', 'required', 'before', 'adequate', 'criteria', 'can', 'be', 'framed.']",21,5,42
9804,222976,"The Commission recognizes that no set of meaningful criteria will yield the names of all potential assassins. Charles J. Guiteau,","['the', 'commission', 'recognizes', 'that', 'no', 'set', 'of', 'meaningful', 'criteria', 'will', 'yield', 'the', 'names', 'of', 'all', 'potential', 'assassins.', 'charles', 'j.', 'guiteau,']",20,5,34
9805,45568,"Leon F. Czolgosz,","['leon', 'f.', 'czolgosz,']",3,5,5
9806,134144,"John Schrank, and Guiseppe Zangara -- four assassins or would-be assassins","['john', 'schrank,', 'and', 'guiseppe', 'zangara', '--', 'four', 'assassins', 'or', 'would-be', 'assassins']",11,5,21
9807,169728,were all men who acted alone in their criminal acts against our leaders. None had a serious record of prior violence.,"['were', 'all', 'men', 'who', 'acted', 'alone', 'in', 'their', 'criminal', 'acts', 'against', 'our', 'leaders.', 'none', 'had', 'a', 'serious', 'record', 'of', 'prior', 'violence.']",21,4,33
9808,190208,"Each of them was a failure in his work and in his relations with others, a victim of delusions and fancies which led to the conviction","['each', 'of', 'them', 'was', 'a', 'failure', 'in', 'his', 'work', 'and', 'in', 'his', 'relations', 'with', 'others,', 'a', 'victim', 'of', 'delusions', 'and', 'fancies', 'which', 'led', 'to', 'the', 'conviction']",26,4,36
9809,162816,that society and its leaders had combined to thwart him. It will require every available resource of our Government,"['that', 'society', 'and', 'its', 'leaders', 'had', 'combined', 'to', 'thwart', 'him.', 'it', 'will', 'require', 'every', 'available', 'resource', 'of', 'our', 'government']",19,5,36
9810,139264,to devise a practical system which has any reasonable possibility of revealing such malcontents.,"['to', 'devise', 'a', 'practical', 'system', 'which', 'has', 'any', 'reasonable', 'possibility', 'of', 'revealing', 'such', 'malcontents.']",14,5,29
9811,75776,Liaison with other agencies regarding intelligence.,"['liaison', 'with', 'other', 'agencies', 'regarding', 'intelligence.']",6,7,14
9812,156416,The Secret Service's liaison with the agencies that supply information to it has been too casual.,"['the', 'secret', ""service's"", 'liaison', 'with', 'the', 'agencies', 'that', 'supply', 'information', 'to', 'it', 'has', 'been', 'too', 'casual.']",16,5,28
9813,146432,"Since the assassination, the Service has recognized that these relationships must be far more formal","['since', 'the', 'assassination,', 'the', 'service', 'has', 'recognized', 'that', 'these', 'relationships', 'must', 'be', 'far', 'more', 'formal']",15,5,23
9814,132096,and each agency given clear understanding of the assistance which the Secret Service expects.,"['and', 'each', 'agency', 'given', 'clear', 'understanding', 'of', 'the', 'assistance', 'which', 'the', 'secret', 'service', 'expects.']",14,5,25
9815,194816,"Once the Secret Service has formulated its new standards for collection of information, it should enter into written agreements with each Federal agency","['once', 'the', 'secret', 'service', 'has', 'formulated', 'its', 'new', 'standards', 'for', 'collection', 'of', 'information,', 'it', 'should', 'enter', 'into', 'written', 'agreements', 'with', 'each', 'federal', 'agency']",23,5,41
9816,108288,and the leading State and local agencies that might be a source of such information.,"['and', 'the', 'leading', 'state', 'and', 'local', 'agencies', 'that', 'might', 'be', 'a', 'source', 'of', 'such', 'information.']",15,4,20
9817,172800,"Such agreements should describe in detail the information which is sought, the manner in which it will be provided to the Secret Service,","['such', 'agreements', 'should', 'describe', 'in', 'detail', 'the', 'information', 'which', 'is', 'sought,', 'the', 'manner', 'in', 'which', 'it', 'will', 'be', 'provided', 'to', 'the', 'secret', 'service,']",23,5,36
9818,118016,and the respective responsibilities for any further investigation that may be required.,"['and', 'the', 'respective', 'responsibilities', 'for', 'any', 'further', 'investigation', 'that', 'may', 'be', 'required.']",12,6,26
9819,104960,"This is especially necessary with regard to the FBI and CIA,","['this', 'is', 'especially', 'necessary', 'with', 'regard', 'to', 'the', 'fbi', 'and', 'cia,']",11,4,19
9820,128768,"which carry the major responsibility for supplying information about potential threats,","['which', 'carry', 'the', 'major', 'responsibility', 'for', 'supplying', 'information', 'about', 'potential', 'threats,']",11,7,27
9821,123392,"particularly those arising from organized groups, within their special jurisdiction.","['particularly', 'those', 'arising', 'from', 'organized', 'groups,', 'within', 'their', 'special', 'jurisdiction.']",10,7,22
9822,138752,"Since these agencies are already obliged constantly to evaluate the activities of such groups,","['since', 'these', 'agencies', 'are', 'already', 'obliged', 'constantly', 'to', 'evaluate', 'the', 'activities', 'of', 'such', 'groups,']",14,5,28
9823,182016,they should be responsible for advising the Secret Service if information develops indicating the existence of an assassination plot,"['they', 'should', 'be', 'responsible', 'for', 'advising', 'the', 'secret', 'service', 'if', 'information', 'develops', 'indicating', 'the', 'existence', 'of', 'an', 'assassination', 'plot']",19,6,40
9824,178688,and for reporting such events as a change in leadership or dogma which indicate that the group may present a danger to the President.,"['and', 'for', 'reporting', 'such', 'events', 'as', 'a', 'change', 'in', 'leadership', 'or', 'dogma', 'which', 'indicate', 'that', 'the', 'group', 'may', 'present', 'a', 'danger', 'to', 'the', 'president.']",24,4,35
9825,191232,Detailed formal agreements embodying these arrangements should be worked out between the Secret Service and both of these agencies.,"['detailed', 'formal', 'agreements', 'embodying', 'these', 'arrangements', 'should', 'be', 'worked', 'out', 'between', 'the', 'secret', 'service', 'and', 'both', 'of', 'these', 'agencies.']",19,5,32
9826,132352,It should be made clear that the Secret Service will in no way seek to duplicate the intelligence,"['it', 'should', 'be', 'made', 'clear', 'that', 'the', 'secret', 'service', 'will', 'in', 'no', 'way', 'seek', 'to', 'duplicate', 'the', 'intelligence']",18,4,25
9827,139264,and investigative capabilities of the agencies now operating in this field but will continue,"['and', 'investigative', 'capabilities', 'of', 'the', 'agencies', 'now', 'operating', 'in', 'this', 'field', 'but', 'will', 'continue']",14,5,29
9828,117504,to use the data developed by these agencies to carry out its special duties.,"['to', 'use', 'the', 'data', 'developed', 'by', 'these', 'agencies', 'to', 'carry', 'out', 'its', 'special', 'duties.']",14,4,22
9829,172288,"Once experience has been gained in implementing such agreements with the Federal and leading State and local agencies,","['once', 'experience', 'has', 'been', 'gained', 'in', 'implementing', 'such', 'agreements', 'with', 'the', 'federal', 'and', 'leading', 'state', 'and', 'local', 'agencies,']",18,5,31
9830,71168,"the Secret Service, through its field offices,","['the', 'secret', 'service,', 'through', 'its', 'field', 'offices,']",7,5,10
